Peptide,condition,0min_1,0min_2,0min_3,0min_4,12min_1,12min_2,12min_3,12min_4,18min_1,18min_2,18min_3,18min_4,24min_1,24min_2,24min_3,24min_4,30min_1,30min_2,30min_3,30min_4,36min_1,36min_2,36min_3,36min_4,42min_1,42min_2,42min_3,42min_4,48min_1,48min_2,48min_3,48min_4,54min_1,54min_2,54min_3,54min_4,60min_1,60min_2,60min_3,60min_4,6min_1,6min_2,6min_3,6min_4
Glyma.08G288600.1_S5_1,Control,0,23.15069899,23.31736996,22.65001823,23.13696403,23.01222788,24.35561201,23.1118714,0,23.21825659,23.57919534,22.75922171,21.55355782,22.3631758,23.53638004,22.76853357,22.38550845,22.5345432,22.266791,0,21.74599455,23.16008892,23.27228865,22.69252578,22.43320642,23.59526027,22.6977922,22.55301337,23.01522557,23.30985655,24.3620931,22.79687732,21.92457605,22.93716748,24.6706107,22.68372929,22.60964567,23.12904761,24.25815637,22.48681477,22.48060544,22.89046757,24.17988407,22.61339433
Glyma.08G362400.1_S292_2,Control,21.49418256,24.03850238,0,24.06366215,0,0,0,24.60588904,0,24.6352852,0,0,0,0,0,0,0,0,0,24.06838745,0,22.83155849,0,0,0,24.21935086,0,0,0,0,0,0,0,23.50569552,0,0,0,0,0,0,22.69694661,24.95115576,0,23.944293
Glyma.09G018600.1_S13_1,Control,24.31640216,24.79803868,24.61813307,24.78707023,24.33510086,24.59463034,24.04456642,24.78298079,24.00677314,24.73168743,24.88168046,24.92508737,24.05827663,24.64444077,24.49880761,24.73218742,24.14694853,24.17412445,24.85070692,24.58992732,24.17738574,24.98381664,24.54187336,24.62204293,24.5053536,24.25442629,24.56218961,24.85665649,24.18861029,24.19390133,24.96610256,24.35738068,23.73828882,23.88498935,24.6330244,24.70212158,24.72531221,25.27015416,24.44243167,24.91336229,24.0670604,24.84978388,24.12796665,24.21075181
Glyma.09G057400.1_S788_1,Control,26.6008133,25.84890127,26.1157065,0,26.25029468,26.10574414,26.27565171,0,26.01326911,25.8798227,26.26657372,0,25.94757194,25.6805255,26.82723424,0,26.6101015,25.27569801,25.56854497,0,26.14910626,26.76524193,26.15203612,0,26.00049386,26.69118337,26.79395495,0,26.41894735,26.11381824,26.4805188,0,25.9933825,26.39767614,26.54745947,0,26.28459908,26.44576607,26.27939551,0,26.34998808,26.44295053,26.46762022,0
Glyma.09G097600.1_S616_1,Control,22.0554427,24.45787276,24.42699749,24.03584388,23.69969933,24.27808855,24.25742708,23.88202922,24.20940132,24.49828775,24.7086478,24.17294761,23.67288391,23.62269413,23.92413295,23.13845429,23.13640172,24.46196292,23.93622258,24.13807933,23.36374034,24.09576335,23.97836235,24.00293004,23.57558012,24.59998809,24.00434507,23.67268515,22.5758043,24.7033126,24.47948353,23.18245909,23.46694421,23.90832894,23.93611638,23.65471761,23.7154208,24.88042734,23.96313185,23.97503873,23.27002902,23.92270791,24.24581069,24.1291269
Glyma.09G131500.1_S219_1,Control,28.100979,27.99971022,27.52739914,28.25982788,27.11612207,27.84737406,27.5237412,27.92406072,27.52769904,27.74864762,27.02118412,27.69693739,27.62017903,28.15593208,27.72417098,28.35555601,27.46968209,27.44677712,27.42766507,27.9446074,27.36963439,27.80080768,27.15543366,27.67474198,27.2252345,27.31386252,26.87489382,28.26601467,27.87809313,27.73942793,27.71953044,28.02724072,27.06010463,27.67618549,26.59546994,27.86626565,27.79421528,28.08877702,27.38391202,28.20749058,27.12583934,27.9624766,27.46228724,27.61463651
Glyma.09G169500.1_S769_1,Control,25.18844641,25.54739874,25.34070179,25.69306469,25.17948589,25.20515632,25.81898707,25.49174777,0,25.28408003,25.87446759,25.86931252,24.97254129,25.35341833,25.59082957,25.54655112,25.0821027,25.68122691,25.28992708,25.69581503,24.92455637,25.44018659,25.38799595,25.73447954,25.13341071,25.21869231,26.08824488,25.53465246,25.22891872,25.34429397,25.80127141,25.41001652,25.56323894,25.17333712,25.9441565,25.50467451,25.34445599,25.33808597,25.66308915,25.72668955,25.01729193,25.74510971,25.47106347,25.61277284
Glyma.09G188300.1_S186_1,Control,25.20443936,23.92294367,23.86986,0,25.20915429,24.24651291,23.79979392,0,24.39739726,24.16552331,24.24102835,0,24.84036104,23.49917858,24.1101432,0,25.36233719,24.33424703,24.19656026,0,24.96024702,24.3346366,23.97945813,0,25.14887803,24.1587919,23.7852983,0,25.27475345,24.11367786,24.03779521,0,25.29565494,24.09700114,24.04689571,0,25.37864591,23.97528251,24.00124188,0,24.9850639,24.25187471,23.87398797,0
Glyma.09G212400.1_T35_1,Control,25.54910922,24.28720492,24.03172822,25.58835435,25.54742985,24.19668965,24.02915613,25.35646435,25.00057295,24.30525328,23.85134439,26.02127765,0,24.45247362,24.09961994,25.8422603,25.20311398,24.39200644,24.39057622,25.44982694,24.92704206,24.62559638,24.05492178,25.75451499,25.16471718,23.92389276,23.92086924,25.08286948,25.10968449,24.06722549,23.79147357,25.15631,24.92897702,24.29516616,24.12146784,25.14638497,25.15436296,24.14039388,23.79147647,25.24392194,25.12776593,23.88687431,23.89803787,25.29364332
Glyma.09G226400.1_T899_1,Control,23.97321942,23.48700813,23.41888983,23.87462377,23.56044175,23.69462405,23.74179075,23.60301985,23.97482574,23.54804924,23.73679413,23.39867524,24.28413959,24.18819056,23.86734247,24.3962198,24.26014135,24.22231425,24.19466604,24.20763069,24.26728141,24.55204702,24.25837061,24.40715094,23.90718031,23.93694191,24.02440474,24.23712549,24.12648722,24.12525595,23.71720817,24.32752921,24.54822389,24.24376864,24.34752747,24.21269095,23.86287474,24.27634425,24.23303408,24.33268032,23.77846509,23.81441021,23.3408698,23.56016668
Glyma.09G241100.1_S360_1,Control,26.22881221,26.68829923,27.03561548,26.68925358,26.450814,26.31661041,26.74412769,26.96993837,26.11344681,26.29432973,26.65232687,26.43175991,25.88656651,26.69274572,26.5085205,26.93691496,25.90276714,25.77446772,25.94741078,26.50805505,26.12927509,26.1667045,27.01566968,27.03461043,22.32957773,26.3028003,27.15130222,26.22368572,26.36182006,26.57009422,26.81807645,26.73283817,26.00470639,26.46168945,26.65096166,26.40323556,26.07774579,26.63137314,26.73617039,26.89657048,25.81300552,26.47737523,26.57352113,26.42805046
Glyma.09G278600.1_S331_1,Control,24.4872109,24.48633617,24.03294293,24.13224907,24.36605593,24.39371453,24.89363627,23.94122641,24.49796423,24.47573399,25.10224147,24.57532032,24.81193021,24.99423718,24.23390972,24.22671462,24.59261786,24.92977812,24.41002612,24.4790966,24.244144,24.72729926,24.45380351,24.27191905,24.16396687,24.41609298,25.50231461,24.68915302,24.38969933,24.85418827,23.88835778,24.31234781,24.50749773,24.70713984,24.11513901,24.46807419,23.97435806,24.52478065,24.2158446,24.5811948,24.25064326,24.82895595,24.97869109,24.63606213
Glyma.10G042600.1_S773_1,Control,22.04402572,21.46024726,21.90532847,22.37970783,22.35443506,22.26046009,22.61376892,22.79206405,22.34306935,22.15682444,22.64241803,22.6438691,22.49960725,22.20221552,22.51890133,22.38117858,22.26159871,22.52121513,22.88954095,22.18115354,22.26547544,22.31545195,22.14582046,22.45125455,22.48651239,22.24214105,22.28811313,22.0999657,22.08179984,21.92779755,22.2659903,22.00498374,22.48988871,21.93587397,22.56566742,21.93243902,22.29149254,21.79005632,22.00857097,21.98787163,22.53371678,22.63490282,22.11668286,22.35619079
Glyma.10G082400.1_S8_1,Control,24.1399199,24.3623239,24.79249698,23.06684119,24.0136646,24.23161096,25.3835577,0,25.68954051,24.83730299,25.67246836,23.10658304,23.86812774,25.24499146,24.97180253,22.98703062,23.62756008,24.53122271,24.3206327,23.7941339,25.22214836,23.51576835,25.80673288,23.88624835,25.3101579,0,26.58377707,25.1349319,24.74703221,24.49538262,24.657677,24.60469074,23.91467419,24.60135119,25.82451301,24.51219486,24.26954464,23.50034087,25.64762781,24.4465448,23.24803083,25.21025297,25.15585888,22.934736
Glyma.10G120300.1_S572_1,Control,26.19641658,24.83577256,25.06030482,25.67378853,25.8962627,25.25493866,25.03603886,26.25477782,25.61381936,25.04359606,24.69130397,26.37769702,26.03098337,24.78565212,24.94152428,26.03676549,25.79142514,25.3882119,25.52635429,25.5738893,26.10437109,25.15526375,25.22579151,26.05416367,25.86123611,25.49934689,25.00203614,25.69991522,26.06110964,24.7536607,25.76363836,25.75281754,26.30907192,25.11815361,25.2234167,25.51729414,26.01615873,24.91924984,24.8194542,25.73450262,25.82809281,24.7461689,25.00568646,25.67066584
Glyma.10G132800.1_S114_1,Control,22.77222583,24.54469026,25.4508518,0,0,0,0,0,0,0,24.80882436,0,0,0,0,0,0,23.91156805,0,0,0,0,0,0,0,24.65323662,0,0,0,0,0,0,0,24.39036587,0,0,0,23.40303922,0,0,0,24.61956507,0,0
Glyma.10G132800.1_S138_1,Control,24.54168158,23.44723093,24.24019799,24.60045484,24.14675671,23.59862356,24.01700125,24.06425497,22.23829158,23.81217102,24.0838092,0,23.80936464,23.81288232,23.53506329,24.53482937,24.31261783,23.79457785,22.41346866,24.19288136,25.09456429,23.69004101,24.68564662,25.0350763,24.23431535,23.90309343,23.62195233,23.96543991,25.15522595,23.42539409,24.71423237,24.41881146,25.48521295,23.03265708,24.90858113,23.8119599,25.4259641,24.14303264,24.92506115,24.59629667,24.28873139,23.49919903,24.67873944,25.01652929
Glyma.10G158700.1_S536_1,Control,28.2678948,27.44988727,27.7493875,0,27.76349903,27.62598596,27.83768637,0,27.64014557,27.70008014,27.99228834,0,27.80922032,28.15085791,28.55893587,0,27.76940727,27.72592761,28.25167005,0,27.92701878,27.99295246,27.89995978,0,27.92731149,27.20441081,28.17090521,0,28.01542392,27.32426911,28.53111907,0,27.85387831,27.43713837,28.65995223,0,28.42830222,27.5379432,28.45672016,0,27.72344579,28.05814699,27.48875714,0
Glyma.10G166900.1_S434_1,Control,28.2777771,28.10643762,27.90964554,0,26.34496322,27.69061583,28.75294929,0,25.13874628,27.38379381,27.4559331,0,25.03839034,28.21750277,27.16241491,0,26.05554665,26.99781008,25.70750066,0,26.71230244,27.73726309,27.52141528,0,25.68976463,27.22131256,27.21194049,0,27.50147669,26.93683061,27.40362683,0,27.18916519,26.8217085,26.99012901,0,26.21660629,26.76436006,27.04722429,0,26.66026101,27.64736772,27.98494738,0
Glyma.10G173000.1_S334_1,Control,22.0711747,24.15126434,24.46810139,24.31209686,23.93444024,24.33928562,24.51713978,24.17181428,24.56330461,24.40087539,24.2828251,24.92846146,23.26586169,24.42327925,24.44298231,24.92358343,21.77053704,23.78956434,23.19946691,24.3051966,24.1443876,24.32426321,24.61369088,24.83419528,23.0099133,24.56226296,25.21122995,23.97241795,21.35093156,23.93573514,24.58904118,24.45745636,23.32298931,24.35213764,24.68836994,24.30849033,24.07144079,24.5036872,24.68597484,24.62053698,22.36676411,23.9553488,24.60782886,24.32754395
Glyma.10G198300.1_S28_1,Control,24.5667181,24.06442665,23.52931016,25.29351101,24.46224323,24.04674829,22.77490971,26.21608932,24.80371055,23.98439985,23.60909397,26.06491712,24.2762399,24.99462365,24.81160773,26.310927,24.24289009,23.08959995,22.43514212,25.89511003,24.59680121,24.71103039,24.48064578,25.89386686,23.88174678,24.47254884,24.73638047,25.85442737,24.51836113,24.57091254,24.22968269,25.69592386,24.38181711,25.21019526,24.25491684,25.58527695,23.57458864,23.1885949,23.8820683,25.50101756,24.42279119,24.97237373,24.55216506,25.82724002
Glyma.10G202800.1_S252_1,Control,24.70467556,23.97419979,23.71141319,0,24.82531761,24.17514726,23.92900937,0,24.33584878,24.32789245,23.77645497,0,25.1361416,24.16771066,23.79358969,0,24.87747132,24.86850068,24.68546338,0,24.35896168,24.41630719,23.8623037,0,24.55022666,24.74695515,23.67830965,0,24.550966,24.34940611,23.54556607,0,24.11362719,24.34945826,23.4723604,0,24.57019117,24.2973208,23.65174031,0,24.75382196,23.94747683,23.82060789,0
Glyma.10G208800.1_T99_1,Control,24.22151492,23.00567802,23.17992874,23.51681422,23.73758351,23.60903906,22.49684893,23.59003742,23.62161042,23.0522762,22.44455065,23.84869183,24.13810829,22.80418597,23.18695178,23.76198061,23.7469803,22.93375456,23.861382,23.48728864,23.78106965,23.59303543,22.96150237,23.60822918,23.56060728,22.75525408,22.5446417,23.19414279,23.61480537,22.82615412,23.32043152,23.73636041,23.3773539,22.60007579,22.93452819,23.34205431,24.76531852,23.37188321,23.38607031,23.81858364,23.86385846,23.15047774,22.84812907,23.32816536
Glyma.10G209000.1_S60_1,Control,24.09576579,25.61811733,26.1296655,24.57895349,23.83702577,25.15459563,25.65955159,24.6037799,0,25.18494665,25.11597664,25.6192913,23.20992791,24.85090657,24.1974537,24.06768937,23.30891464,24.39226334,23.36631777,23.4732271,23.56067958,24.49267962,25.64864647,24.26313036,23.39381446,24.98391847,24.64502322,24.39704768,23.65491706,24.88327008,25.19136419,24.73716605,24.4672378,24.74221175,25.38307976,24.48855143,24.33895204,25.20401672,25.61287221,0,24.01986306,25.39341868,25.52941994,23.11605211
Glyma.10G217200.1_S164_1,Control,25.72208416,25.71136986,25.88181228,25.69986724,25.39495491,25.62431351,25.23978886,25.37161718,25.47739703,25.31389371,25.9135984,25.56316927,25.38214658,25.65505904,25.32025706,26.19959945,25.239984,25.22908951,25.428904,26.01099074,25.43273097,25.6126346,25.61417198,26.08283647,25.53331135,25.69632605,25.66947792,25.3497791,25.38007182,25.48234998,25.54985162,25.83042647,25.02696841,25.74901756,25.63127476,25.77032099,25.59588911,25.3825945,25.56278302,26.1102727,25.12354242,25.60063482,25.43132506,25.56018321
Glyma.10G225800.1_S677_1,Control,25.45144833,24.74145516,25.10419567,24.77404186,25.67453475,25.02487391,24.47924864,24.93727868,24.79698701,25.01734497,24.44365509,25.19738159,25.71314658,24.64260365,24.81378122,24.73101186,25.33001134,25.27109561,25.58283054,24.2148607,25.01165331,24.67622825,24.44423896,23.74920093,25.30579153,24.78594025,23.84078891,23.3117326,24.95602897,24.74240923,25.04422955,23.49179194,25.50920958,24.27543371,23.9863775,23.4404772,25.72220556,25.03018171,23.99677593,24.32954947,25.19081961,24.56298594,24.23220782,23.924088
Glyma.10G239100.1_S217_2,Control,22.95107718,23.33705386,26.12242653,25.6632356,23.088947,23.10126965,25.98076537,26.09581309,23.50889596,23.38298325,26.2214196,26.43661939,23.31584534,23.98188617,26.42059334,26.12535546,23.34034768,23.10848573,27.57037224,26.66518538,23.10200813,23.35298063,26.04864728,19.75619912,22.75822001,23.22737572,26.05415415,26.34754744,22.81735695,23.93058004,26.41201574,26.34765423,22.64414856,24.1064339,25.78718247,26.06808462,22.87074487,23.32919492,26.5027326,26.2983687,23.04108675,23.26450851,26.72328484,20.15781317
Glyma.10G239100.1_S286_2,Control,21.08931168,21.05230993,19.98254883,0,21.46526051,21.53284793,20.16867555,0,21.35704185,22.03144034,20.41859983,0,22.12127326,21.60395282,21.04575445,0,21.83204885,21.86007441,23.60127221,0,21.56711631,21.53891302,20.62245371,0,21.47521976,21.39158793,19.13683983,0,20.98801375,22.24540087,20.97011785,0,21.15948858,22.03432004,20.31050556,18.42211558,21.48858302,21.78034519,21.29885244,17.41473887,21.51947551,20.88351658,20.39646517,0
Glyma.10G239100.1_S288_2,Control,21.08931168,21.05230993,19.98254883,0,21.46526051,21.53284793,20.16867555,0,20.94831103,22.03144034,20.41859983,0,21.29521227,21.60395282,21.04575445,0,21.82803436,21.86007441,23.60127221,0,20.93358378,21.53891302,20.62245371,0,21.47521976,21.39158793,19.13683983,0,20.98801375,22.24540087,20.97011785,0,20.99230013,22.03432004,20.31050556,18.42211558,21.1388561,21.78034519,21.29885244,17.41473887,21.27198819,20.88351658,20.39646517,0
Glyma.10G241000.1_S186_1,Control,27.2376703,27.14842125,26.99470565,26.11339746,27.22428366,27.47061276,27.47258833,25.36665024,26.88861365,27.66220797,26.54823794,20.36205157,26.58857292,27.27003738,27.0091168,26.21908976,27.14820795,26.59576251,26.05746962,26.32402433,28.07423691,25.9587619,26.96023645,26.76210956,27.86733966,27.139076,26.80273684,27.54125028,27.86586772,26.8961909,26.86883286,27.29507032,27.40496614,27.25045019,27.72838335,27.46734063,27.47111439,26.78866573,27.41107181,27.15015644,27.17943174,27.66827283,27.20742202,25.63147516
Glyma.10G250400.1_S143_1,Control,20.37229667,22.58605644,22.69920408,22.17899107,22.26742897,22.38109335,23.76755733,23.26972789,0,22.58576278,23.21931021,22.34246933,20.43129884,22.75897387,22.35583036,22.23989144,23.06474953,22.3976796,21.51988568,22.0306694,22.70266557,22.65747153,23.52839171,22.71002008,22.00709512,22.70779138,22.68988282,0,22.9404785,22.60306239,23.42896216,21.66310678,24.37730584,23.03681089,23.18287116,0,0,22.68351212,23.53338867,22.24966983,0,22.47009176,23.43700655,22.63100306
Glyma.11G009200.1_S788_1,Control,25.70064921,25.78221186,25.75629863,25.27029639,26.08858088,25.96014364,26.10252415,24.99213586,0,25.84960138,26.59218011,25.42163569,26.1401831,24.85764345,25.29949613,24.88651807,26.05417622,26.08084073,25.38577243,24.9582364,25.46199407,25.71656584,25.76569077,24.81686999,26.41293231,25.96984047,25.6006106,24.10076093,25.49548023,25.82620552,25.76172676,23.87862929,26.50299994,25.11699483,25.94359264,24.34554236,26.12001527,25.76062869,25.62194729,25.15094002,26.31285046,25.06642211,25.52584557,24.66982343
Glyma.11G013900.1_S275_1,Control,23.40610256,22.2725214,25.94906723,0,24.32819759,25.94072782,26.40212038,0,26.14653775,26.45097883,26.2814588,0,24.34115277,26.62446595,22.1226581,0,24.66754327,25.96752847,25.29741574,0,25.70992271,24.5052528,26.15318424,0,25.59457355,25.84072097,27.28698403,0,24.78329953,25.9312812,24.91310607,0,24.86911834,25.93497726,26.45766128,0,24.27079593,24.78570382,26.62456118,0,24.22360028,26.92862915,26.17960556,0
Glyma.11G013900.1_S284_1,Control,25.47369367,26.85642686,27.08540222,0,25.46044043,26.46976635,27.49700647,0,26.37936799,26.65748921,26.92237306,0,26.07846254,26.88475462,26.51557175,0,25.71745631,26.37624865,25.69477545,0,25.21893148,26.4667305,27.11736444,0,25.39728445,26.81850077,27.05904917,0,25.68928306,26.76038405,26.87308413,0,25.97682318,26.65709684,26.90456288,0,25.96982813,26.91135251,26.89563844,0,25.54236788,26.22992853,27.27271013,0
Glyma.11G014400.1_S208_1,Control,26.50858001,27.33993319,27.38788093,0,26.67712432,26.99310743,27.1219112,0,27.2982682,26.98620743,27.21076686,0,26.65343809,27.1086761,26.92004943,0,26.51760336,26.94000629,25.81141676,0,26.56307875,27.02764029,26.99303631,0,26.67610956,27.15841039,27.25846545,0,26.72673103,26.96783894,27.04786585,0,26.52111424,27.10801998,26.20996001,0,26.50571277,27.43309791,26.94207756,0,26.54504787,27.00231869,27.27756196,0
Glyma.11G020100.1_S249_1,Control,24.45503395,25.52896267,25.51615105,0,25.10462554,25.36907363,25.46476399,0,25.10002192,25.34771272,25.64353518,0,25.01855329,24.9727492,24.97967145,0,25.05796456,24.99909678,24.51205896,0,25.00519815,25.30147572,25.44942463,0,25.32240995,25.56575799,25.36472033,0,24.61524448,25.48996305,25.46010701,0,25.3821525,25.25323858,25.30893811,0,25.183578,25.52708456,25.42761259,0,25.09924812,25.2125903,25.43080508,0
Glyma.11G032900.1_S1341_1,Control,24.25013039,24.57500833,24.08891047,24.12947173,23.69188715,24.15759461,24.23234335,23.395711,24.00835497,24.20698018,24.58769594,24.28482442,23.97398051,24.44375144,23.88406158,24.20092368,23.82111094,24.28262617,24.13792946,23.99438429,23.74939743,24.4316297,24.21834288,24.21068749,23.94692886,24.50891512,24.46926594,23.77747512,24.12532568,24.42946044,23.82175096,23.7270318,24.11639445,24.18299529,24.40363367,23.99176561,23.89381218,23.76867799,23.79640073,23.88207625,23.96190356,24.71970976,24.41382939,23.92074432
